YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,SCORE,gameID,TEAMORIGINAL,Closest Match,afterLoss_winLoss_Win_percent_x,afterLoss_winLoss_MOV_x,afterLoss_winLoss_ATS_x,afterWin_winLoss_Win_percent_x,afterWin_winLoss_MOV_x,afterWin_winLoss_ATS_x,asUnderdog_winLoss_Win_percent_x,asUnderdog_winLoss_MOV_x,asUnderdog_winLoss_ATS_x,restAdvantage_winLoss_Win_percent_x,restAdvantage_winLoss_MOV_x,restAdvantage_winLoss_ATS_x,equalRest_winLoss_Win_percent_x,equalRest_winLoss_MOV_x,equalRest_winLoss_ATS_x,away_winLoss_Win_percent_x,away_winLoss_MOV_x,away_winLoss_ATS_x,home_winLoss_Win_percent_x,home_winLoss_MOV_x,home_winLoss_ATS_x,neutralSite_winLoss_Win_percent_x,neutralSite_winLoss_MOV_x,neutralSite_winLoss_ATS_x,overallWinPercentage_Win_percent_x,overallWinPercentage_MOV_x,overallWinPercentage_ATS_x,Team Original_x,Team_x,afterLoss_winLoss_Win_percent_y,afterLoss_winLoss_MOV_y,afterLoss_winLoss_ATS_y,afterWin_winLoss_Win_percent_y,afterWin_winLoss_MOV_y,afterWin_winLoss_ATS_y,asUnderdog_winLoss_Win_percent_y,asUnderdog_winLoss_MOV_y,asUnderdog_winLoss_ATS_y,restAdvantage_winLoss_Win_percent_y,restAdvantage_winLoss_MOV_y,restAdvantage_winLoss_ATS_y,equalRest_winLoss_Win_percent_y,equalRest_winLoss_MOV_y,equalRest_winLoss_ATS_y,away_winLoss_Win_percent_y,away_winLoss_MOV_y,away_winLoss_ATS_y,home_winLoss_Win_percent_y,home_winLoss_MOV_y,home_winLoss_ATS_y,neutralSite_winLoss_Win_percent_y,neutralSite_winLoss_MOV_y,neutralSite_winLoss_ATS_y,overallWinPercentage_Win_percent_y,overallWinPercentage_MOV_y,overallWinPercentage_ATS_y,Team Original_y,TEAM_lower,Team_y,year,upperclassmen,SRS,SOS,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Year
2021,1527,403,853,Houston,2,4,16,62.0,254,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1525,193,817,USC,6,8,8,66.0,255,USC,usc,48.6%,0.5,0.2,60.3%,3.7,0.1,29.0%,-5.7,0.7,66.7%,5.3,-0.1,52.5%,1.5,0.4,37.9%,-3.0,0.3,69.1%,7.0,-0.3,55.4%,1.6,+1.2,55.8%,2.6,0.1,USC,usc,48.6%,0.5,0.2,60.3%,3.7,0.1,29.0%,-5.7,0.7,66.7%,5.3,-0.1,52.5%,1.5,0.4,37.9%,-3.0,0.3,69.1%,7.0,-0.3,55.4%,1.6,+1.2,55.8%,2.6,0.1,USC,usc,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1523,191,819,UCLA,11,4,8,51.0,256,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1521,189,872,Arkansas,3,8,8,72.0,257,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1519,187,853,Houston,2,4,8,67.0,258,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1517,81,819,UCLA,11,4,4,90.0,259,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1515,79,853,Houston,2,4,4,59.0,260,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1513,25,871,Baylor,1,1,2,86.0,261,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1511,1697,768,N Dakota St,16,64,64,62.0,262,North Dakota St.,n dakota st,62.1%,5.5,0.9,60.1%,4.8,-0.1,26.2%,-7.4,0.3,69.4%,11.1,1.7,59.2%,3.4,-0.3,39.1%,-2.9,0.0,80.5%,13.7,0.3,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,n dakota st,62.1%,5.5,0.9,60.1%,4.8,-0.1,26.2%,-7.4,0.3,69.4%,11.1,1.7,59.2%,3.4,-0.3,39.1%,-2.9,0.0,80.5%,13.7,0.3,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,n dakota st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1509,1695,750,UCF,9,32,64,73.0,263,UCF,ucf,53.6%,1.5,0.2,58.0%,2.9,0.1,25.2%,-7.2,-0.1,58.0%,2.8,-0.1,57.6%,2.9,0.8,38.3%,-3.8,-0.6,72.2%,7.8,0.5,52.3%,0.8,+2.0,56.9%,2.6,0.2,UCF,ucf,53.6%,1.5,0.2,58.0%,2.9,0.1,25.2%,-7.2,-0.1,58.0%,2.8,-0.1,57.6%,2.9,0.8,38.3%,-3.8,-0.6,72.2%,7.8,0.5,52.3%,0.8,+2.0,56.9%,2.6,0.2,UCF,ucf,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1507,1693,784,Liberty,12,32,64,80.0,264,Liberty,liberty,43.8%,-1.1,-1.0,57.2%,3.8,-0.3,19.3%,-10.0,-1.2,56.2%,6.2,-0.2,48.1%,-0.3,-0.6,32.4%,-5.9,-0.9,68.8%,9.2,-0.1,45.2%,-2.1,-0.9,51.2%,1.7,-0.6,Liberty,liberty,43.8%,-1.1,-1.0,57.2%,3.8,-0.3,19.3%,-10.0,-1.2,56.2%,6.2,-0.2,48.1%,-0.3,-0.6,32.4%,-5.9,-0.9,68.8%,9.2,-0.1,45.2%,-2.1,-0.9,51.2%,1.7,-0.6,Liberty,liberty,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1505,1691,759,St Louis,13,64,64,52.0,265,Saint Louis,st louis,55.0%,0.4,-0.1,55.7%,2.3,0.4,30.2%,-6.6,0.6,54.7%,2.2,0.1,55.2%,1.2,-0.7,33.8%,-5.6,-0.7,72.6%,7.2,0.6,50.0%,0.2,+0.7,56.1%,1.8,0.1,Saint Louis,st louis,55.0%,0.4,-0.1,55.7%,2.3,0.4,30.2%,-6.6,0.6,54.7%,2.2,0.1,55.2%,1.2,-0.7,33.8%,-5.6,-0.7,72.6%,7.2,0.6,50.0%,0.2,+0.7,56.1%,1.8,0.1,Saint Louis,st louis,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1503,1689,803,Belmont,11,64,64,77.0,266,Belmont,belmont,59.9%,3.2,1.5,69.1%,7.1,0.3,31.0%,-6.5,0.5,58.5%,5.0,0.0,71.0%,7.0,1.0,51.5%,0.4,0.3,82.3%,12.2,1.5,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,59.9%,3.2,1.5,69.1%,7.1,0.3,31.0%,-6.5,0.5,58.5%,5.0,0.0,71.0%,7.0,1.0,51.5%,0.4,0.3,82.3%,12.2,1.5,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1501,1687,740,Yale,14,64,64,74.0,267,Yale,yale,51.1%,1.3,1.1,57.5%,2.8,0.9,28.3%,-7.4,1.4,48.2%,5.0,1.1,58.2%,1.8,0.9,40.7%,-2.8,1.8,71.0%,8.4,-0.4,57.6%,2.4,+3.5,54.4%,2.2,1.1,Yale,yale,51.1%,1.3,1.1,57.5%,2.8,0.9,28.3%,-7.4,1.4,48.2%,5.0,1.1,58.2%,1.8,0.9,40.7%,-2.8,1.8,71.0%,8.4,-0.4,57.6%,2.4,+3.5,54.4%,2.2,1.1,Yale,yale,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1499,1685,777,Minnesota,10,32,64,86.0,268,Minnesota,minnesota,42.7%,-1.7,-0.7,60.0%,4.2,-0.3,25.8%,-7.0,-0.2,56.8%,3.7,0.7,53.6%,1.1,-1.3,25.8%,-7.0,-1.1,71.7%,8.4,0.2,49.1%,-1.4,-0.9,53.5%,2.0,-0.4,Minnesota,minnesota,42.7%,-1.7,-0.7,60.0%,4.2,-0.3,25.8%,-7.0,-0.2,56.8%,3.7,0.7,53.6%,1.1,-1.3,25.8%,-7.0,-1.1,71.7%,8.4,0.2,49.1%,-1.4,-0.9,53.5%,2.0,-0.4,Minnesota,minnesota,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1497,1683,802,Bradley,15,64,64,65.0,269,Bradley,bradley,45.9%,-0.7,0.1,51.5%,1.1,0.3,25.8%,-7.3,-0.2,59.5%,3.9,0.7,49.5%,-0.2,0.6,27.4%,-6.5,-1.1,70.1%,7.0,1.9,41.1%,-2.8,-1.0,49.7%,0.5,0.3,Bradley,bradley,45.9%,-0.7,0.1,51.5%,1.1,0.3,25.8%,-7.3,-0.2,59.5%,3.9,0.7,49.5%,-0.2,0.6,27.4%,-6.5,-1.1,70.1%,7.0,1.9,41.1%,-2.8,-1.0,49.7%,0.5,0.3,Bradley,bradley,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1495,1681,797,Fairleigh Dickinson,16,64,64,49.0,270,Fairleigh Dickinson,f dickinson,37.0%,-4.7,-0.1,48.5%,-0.3,0.8,25.3%,-8.9,0.6,43.7%,-1.0,-0.9,41.9%,-3.1,1.5,31.9%,-7.2,0.6,54.3%,2.0,-0.8,27.3%,-6.7,+0.2,41.4%,-3.2,0.1,F Dickinson,f dickinson,37.0%,-4.7,-0.1,48.5%,-0.3,0.8,25.3%,-8.9,0.6,43.7%,-1.0,-0.9,41.9%,-3.1,1.5,31.9%,-7.2,0.6,54.3%,2.0,-0.8,27.3%,-6.7,+0.2,41.4%,-3.2,0.1,F Dickinson,fairleigh dickinson,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1493,1679,804,Baylor,9,32,64,78.0,271,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1491,1677,773,Murray St,12,32,64,83.0,272,Murray St.,murray st,68.4%,7.5,0.9,69.3%,7.6,0.2,29.1%,-5.1,0.2,69.2%,10.6,-0.8,70.4%,7.1,0.4,56.4%,2.3,0.5,85.4%,14.8,0.9,52.9%,1.5,-1.5,69.4%,8.0,0.4,Murray St,murray st,68.4%,7.5,0.9,69.3%,7.6,0.2,29.1%,-5.1,0.2,69.2%,10.6,-0.8,70.4%,7.1,0.4,56.4%,2.3,0.5,85.4%,14.8,0.9,52.9%,1.5,-1.5,69.4%,8.0,0.4,Murray St,murray st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1489,1675,747,Vermont,13,64,64,69.0,273,Vermont,vermont,64.2%,5.3,1.6,70.1%,6.9,0.7,25.6%,-7.8,-0.1,74.1%,8.5,1.8,63.8%,5.7,0.6,57.1%,1.6,0.5,81.1%,11.9,1.8,54.0%,1.4,+0.4,67.3%,6.1,1.0,Vermont,vermont,64.2%,5.3,1.6,70.1%,6.9,0.7,25.6%,-7.8,-0.1,74.1%,8.5,1.8,63.8%,5.7,0.6,57.1%,1.6,0.5,81.1%,11.9,1.8,54.0%,1.4,+0.4,67.3%,6.1,1.0,Vermont,vermont,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1487,1673,806,Arizona St,11,64,64,74.0,274,Arizona St.,arizona st,48.1%,-0.1,-0.1,55.6%,2.9,-0.5,27.1%,-6.9,-0.1,51.7%,1.3,-1.5,51.4%,1.1,0.0,34.4%,-5.2,-0.5,68.2%,7.6,-0.2,39.3%,-3.0,-1.2,52.9%,1.9,-0.4,Arizona St,arizona st,48.1%,-0.1,-0.1,55.6%,2.9,-0.5,27.1%,-6.9,-0.1,51.7%,1.3,-1.5,51.4%,1.1,0.0,34.4%,-5.2,-0.5,68.2%,7.6,-0.2,39.3%,-3.0,-1.2,52.9%,1.9,-0.4,Arizona St,arizona st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1485,1671,766,Northern Kentucky,14,64,64,57.0,275,Northern Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,northern kentucky,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1483,1669,796,Florida,10,32,64,70.0,276,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1481,1667,774,Montana,15,64,64,55.0,277,Montana,montana,56.8%,3.2,0.9,61.6%,3.7,-0.5,28.3%,-7.3,-0.3,69.3%,8.4,1.6,56.3%,1.9,-0.6,43.0%,-2.6,0.1,75.7%,10.0,0.1,52.8%,-0.9,-1.8,59.2%,3.4,-0.1,Montana,montana,56.8%,3.2,0.9,61.6%,3.7,-0.5,28.3%,-7.3,-0.3,69.3%,8.4,1.6,56.3%,1.9,-0.6,43.0%,-2.6,0.1,75.7%,10.0,0.1,52.8%,-0.9,-1.8,59.2%,3.4,-0.1,Montana,montana,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1479,1665,794,Gardner Webb,16,64,64,56.0,278,Gardner Webb,gard-webb,45.9%,-0.9,-0.8,52.0%,2.1,1.8,25.8%,-7.3,2.2,52.6%,5.9,0.6,47.9%,-0.8,1.0,31.7%,-6.2,1.8,67.2%,8.4,-0.7,53.1%,1.4,+0.9,47.9%,0.4,1.1,Gard-Webb,gard-webb,45.9%,-0.9,-0.8,52.0%,2.1,1.8,25.8%,-7.3,2.2,52.6%,5.9,0.6,47.9%,-0.8,1.0,31.7%,-6.2,1.8,67.2%,8.4,-0.7,53.1%,1.4,+0.9,47.9%,0.4,1.1,Gard-Webb,gardner webb,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1477,1663,764,Oklahoma,9,32,64,95.0,279,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1475,1661,762,Oregon,12,16,64,72.0,280,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1473,1659,751,UC Irvine,13,32,64,70.0,281,UC Irvine,uc irvine,55.1%,2.6,0.8,58.6%,3.2,0.2,28.3%,-6.4,1.1,63.9%,8.0,0.4,55.4%,1.8,0.2,42.7%,-2.4,1.0,72.7%,8.9,-0.2,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,55.1%,2.6,0.8,58.6%,3.2,0.2,28.3%,-6.4,1.1,63.9%,8.0,0.4,55.4%,1.8,0.2,42.7%,-2.4,1.0,72.7%,8.9,-0.2,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1471,1657,758,St Marys,11,64,64,57.0,282,Saint Mary's,st marys,57.4%,2.5,0.1,69.0%,8.1,0.4,24.9%,-8.8,-1.3,76.0%,11.4,0.8,62.8%,4.5,0.0,52.6%,1.1,1.1,78.8%,12.3,0.3,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,57.4%,2.5,0.1,69.0%,8.1,0.4,24.9%,-8.8,-1.3,76.0%,11.4,0.8,62.8%,4.5,0.0,52.6%,1.1,1.1,78.8%,12.3,0.3,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1469,1655,763,Old Dominion,14,64,64,48.0,283,Old Dominion,old dominion,54.0%,2.4,0.4,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,59.0%,3.9,0.2,58.9%,3.1,-0.6,44.3%,-1.4,-0.3,73.6%,8.4,0.2,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,54.0%,2.4,0.4,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,59.0%,3.9,0.2,58.9%,3.1,-0.6,44.3%,-1.4,-0.3,73.6%,8.4,0.2,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1467,1653,789,Iowa,10,32,64,79.0,284,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1465,1651,799,Colgate,15,64,64,70.0,285,Colgate,colgate,47.4%,-0.3,1.2,50.9%,0.9,1.3,20.6%,-8.1,1.9,52.9%,3.1,0.6,49.4%,0.0,2.1,37.3%,-4.9,1.4,64.4%,6.7,2.3,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,47.4%,-0.3,1.2,50.9%,0.9,1.3,20.6%,-8.1,1.9,52.9%,3.1,0.6,49.4%,0.0,2.1,37.3%,-4.9,1.4,64.4%,6.7,2.3,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1463,1649,790,Iona,16,64,64,73.0,286,Iona,iona,52.6%,1.9,0.1,63.3%,4.5,0.5,25.9%,-5.9,1.0,58.5%,2.9,0.0,56.7%,3.2,0.2,47.9%,-0.1,0.3,72.4%,7.5,-0.5,55.0%,3.2,+1.8,58.5%,3.4,0.3,Iona,iona,52.6%,1.9,0.1,63.3%,4.5,0.5,25.9%,-5.9,1.0,58.5%,2.9,0.0,56.7%,3.2,0.2,47.9%,-0.1,0.3,72.4%,7.5,-0.5,55.0%,3.2,+1.8,58.5%,3.4,0.3,Iona,iona,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1461,1647,743,Washington,9,32,64,78.0,287,Washington,washington,48.3%,-0.6,0.0,60.3%,3.9,0.0,27.2%,-7.7,-0.5,61.1%,4.3,-0.1,52.7%,0.7,-0.1,35.7%,-4.5,-0.3,71.8%,7.6,-0.1,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,washington,48.3%,-0.6,0.0,60.3%,3.9,0.0,27.2%,-7.7,-0.5,61.1%,4.3,-0.1,52.7%,0.7,-0.1,35.7%,-4.5,-0.3,71.8%,7.6,-0.1,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,washington,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1459,1645,771,New Mexico St,12,64,64,77.0,288,New Mexico St.,new mexico,53.3%,2.0,-0.8,64.7%,6.0,0.6,24.4%,-6.9,-0.3,66.7%,7.5,-0.8,59.3%,3.6,0.0,39.5%,-2.9,-0.3,79.4%,11.6,1.0,50.4%,0.2,-2.0,61.5%,5.0,0.1,New Mexico,new mexico,53.3%,2.0,-0.8,64.7%,6.0,0.6,24.4%,-6.9,-0.3,66.7%,7.5,-0.8,59.3%,3.6,0.0,39.5%,-2.9,-0.3,79.4%,11.6,1.0,50.4%,0.2,-2.0,61.5%,5.0,0.1,New Mexico,new mexico st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1457,1643,767,Northeastern,13,64,64,52.0,289,Northeastern,northeastrn,45.5%,-1.3,-1.2,52.4%,0.8,0.4,29.4%,-6.6,0.1,47.5%,0.0,0.1,49.2%,-0.5,-0.8,37.8%,-4.3,0.0,61.9%,4.3,-1.1,51.5%,0.4,+0.5,49.0%,-0.3,-0.3,Northeastrn,northeastrn,45.5%,-1.3,-1.2,52.4%,0.8,0.4,29.4%,-6.6,0.1,47.5%,0.0,0.1,49.2%,-0.5,-0.8,37.8%,-4.3,0.0,61.9%,4.3,-1.1,51.5%,0.4,+0.5,49.0%,-0.3,-0.3,Northeastrn,northeastern,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1455,1641,765,Ohio St,11,32,64,62.0,290,Ohio St.,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1453,1639,793,Georgia St,14,64,64,55.0,291,Georgia St.,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1451,1637,757,Seton Hall,10,64,64,68.0,292,Seton Hall,seton hall,50.3%,0.8,-0.4,59.3%,3.0,0.5,32.4%,-5.5,0.9,53.8%,2.3,-0.1,57.1%,2.0,-0.5,38.4%,-3.3,1.0,70.8%,7.6,-0.2,50.4%,-0.6,-0.7,56.5%,2.6,0.2,Seton Hall,seton hall,50.3%,0.8,-0.4,59.3%,3.0,0.5,32.4%,-5.5,0.9,53.8%,2.3,-0.1,57.1%,2.0,-0.5,38.4%,-3.3,1.0,70.8%,7.6,-0.2,50.4%,-0.6,-0.7,56.5%,2.6,0.2,Seton Hall,seton hall,,,,,,,,,,,,,,,,,,,,,,,,,
